,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/4/2006 15:49:23
,     Stop Time: ~1/4/2006 16:49:23


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,22.00,3701.00,334.00,22.00,1200.00,155.00,1664.00,54.00,42.00,160.00,

 16:44:55
Interval Count,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,22.00,3706.00,334.00,22.00,1200.00,155.00,1664.00,54.00,42.00,160.00,

 16:45:25
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,23.00,3706.00,334.00,22.00,1200.00,155.00,1664.00,54.00,42.00,160.00,

 16:45:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,23.00,3706.00,334.00,22.00,1200.00,155.00,1664.00,54.00,42.00,160.00,

 16:46:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,23.00,3706.00,334.00,22.00,1200.00,155.00,1664.00,54.00,42.00,160.00,

 16:46:55
Interval Count,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,23.00,3706.00,336.00,22.00,1200.00,155.00,1664.00,54.00,42.00,160.00,

 16:47:25
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,23.00,3708.00,336.00,22.00,1200.00,155.00,1718.00,54.00,42.00,160.00,

 16:47:55
Interval Count,0.00,18.00,0.00,0.00,0.00,0.00,142.00,0.00,54.00,0.00,0.00,0.00,
Total Counts,33.00,3391.00,23.00,3708.00,336.00,22.00,1342.00,155.00,1772.00,54.00,42.00,160.00,

 16:48:25
Interval Count,0.00,63.00,2.00,0.00,0.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3454.00,25.00,3708.00,336.00,22.00,1406.00,155.00,1772.00,54.00,42.00,160.00,

 16:48:55
Interval Count,0.00,38.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3492.00,25.00,3738.00,336.00,22.00,1406.00,155.00,1772.00,54.00,42.00,160.00,

 16:49:22
Interval Count,0.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3492.00,25.00,3790.00,336.00,22.00,1406.00,155.00,1772.00,54.00,42.00,160.00,
