,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2006 19:21:34
,     Stop Time: ~1/7/2006 20:21:34


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Dq7_H, Dq7_S, Dq8_H, Dq8_S, Dq9_H, Dq9_S, Dq10_S, Dq10_H, , , , ,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,

Total Counts,14.00,1455.00,9.00,3280.00,15.00,995.00,3260.00,21.00,0.00,0.00,0.00,0.00,

 19:40:35
Interval Count,0.00,75.00,0.00,240.00,0.00,32.00,55.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1530.00,9.00,3520.00,15.00,1027.00,3315.00,21.00,0.00,0.00,0.00,0.00,

 19:41:05
Interval Count,1.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,1530.00,9.00,3720.00,15.00,1027.00,3315.00,21.00,0.00,0.00,0.00,0.00,

 19:41:35
Interval Count,0.00,69.00,0.00,89.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,1599.00,9.00,3809.00,15.00,1027.00,3410.00,21.00,0.00,0.00,0.00,0.00,

 19:42:05
Interval Count,0.00,0.00,0.00,44.00,0.00,143.00,74.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,1599.00,9.00,3853.00,15.00,1170.00,3484.00,21.00,0.00,0.00,0.00,0.00,

 19:42:35
Interval Count,0.00,0.00,0.00,128.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,1599.00,9.00,3981.00,15.00,1172.00,3484.00,21.00,0.00,0.00,0.00,0.00,

 19:43:05
Interval Count,0.00,0.00,0.00,167.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,1599.00,9.00,4148.00,17.00,1173.00,3484.00,21.00,0.00,0.00,0.00,0.00,

 19:43:35
Interval Count,0.00,59.00,0.00,67.00,0.00,2.00,96.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,1658.00,9.00,4215.00,17.00,1175.00,3580.00,21.00,0.00,0.00,0.00,0.00,

 19:44:05
Interval Count,0.00,177.00,0.00,72.00,0.00,0.00,79.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,1835.00,9.00,4287.00,17.00,1175.00,3659.00,21.00,0.00,0.00,0.00,0.00,

 19:44:35
Interval Count,0.00,117.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,1952.00,9.00,4287.00,17.00,1175.00,3662.00,21.00,0.00,0.00,0.00,0.00,

 19:45:05
Interval Count,0.00,0.00,0.00,105.00,1.00,0.00,142.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,1952.00,9.00,4392.00,18.00,1175.00,3804.00,21.00,0.00,0.00,0.00,0.00,

 19:45:35
Interval Count,0.00,94.00,0.00,87.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,2046.00,9.00,4479.00,18.00,1175.00,3866.00,21.00,0.00,0.00,0.00,0.00,

 19:46:05
Interval Count,4.00,27.00,0.00,87.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,19.00,2073.00,9.00,4566.00,18.00,1176.00,3866.00,21.00,0.00,0.00,0.00,0.00,

 19:46:35
Interval Count,0.00,54.00,0.00,54.00,0.00,192.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,19.00,2127.00,9.00,4620.00,18.00,1368.00,3866.00,21.00,0.00,0.00,0.00,0.00,

 19:47:05
Interval Count,0.00,128.00,0.00,191.00,0.00,14.00,179.00,0.00,0.00,0.00,0.00,0.00,
