,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/17/2017 10:32:25
,     Stop Time: ~10/17/2017 11:32:25


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,1094.00,67.00,1251.00,168.00,89.00,61.00,1551.00,39.00,3270.00,156.00,1332.00,262.00,

 11:27:57
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,
Total Counts,1094.00,67.00,1252.00,168.00,89.00,61.00,1551.00,39.00,3282.00,156.00,1332.00,262.00,

 11:28:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00,0.00,0.00,
Total Counts,1094.00,67.00,1252.00,168.00,89.00,61.00,1551.00,39.00,3335.00,156.00,1332.00,262.00,

 11:28:57
Interval Count,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1110.00,67.00,1252.00,168.00,89.00,61.00,1551.00,39.00,3335.00,156.00,1332.00,262.00,

 11:29:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1110.00,67.00,1252.00,168.00,89.00,61.00,1551.00,39.00,3335.00,156.00,1332.00,262.00,

 11:29:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,1110.00,67.00,1252.00,168.00,89.00,61.00,1551.00,39.00,3335.00,156.00,1333.00,262.00,

 11:30:27
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1110.00,67.00,1252.00,168.00,90.00,61.00,1551.00,39.00,3335.00,156.00,1333.00,262.00,

 11:30:57
Interval Count,17.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1127.00,67.00,1252.00,168.00,90.00,61.00,1561.00,39.00,3335.00,156.00,1333.00,262.00,

 11:31:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1127.00,67.00,1252.00,168.00,90.00,61.00,1594.00,39.00,3335.00,156.00,1333.00,262.00,

 11:31:57
Interval Count,20.00,0.00,0.00,0.00,0.00,19.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1147.00,67.00,1252.00,168.00,90.00,80.00,1596.00,39.00,3335.00,156.00,1333.00,262.00,

 11:32:25
Interval Count,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1164.00,67.00,1252.00,168.00,90.00,80.00,1596.00,39.00,3335.00,156.00,1333.00,262.00,
