,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,
,Version 10.2.2966.20953,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,
,,USB Interface REV 1 [1],,,,,,,,,,
,     Experiment Name: SaccharinPrefG2W2,,,,,,,,,,,
,     Experiment Length: 1 Hour,,,,,,,,,,,
,     Download Interval(Active Cycle): 30 Seconds,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,
,     Start Time: 10/16/2017 10:55:03,,,,,,,,,,,
,     Stop Time: ~10/16/2017 11:55:03,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12
Counter/Animal ID, Ri7_H, Ri7_S, Ri8_H, Ri8_S, Vi7_H, Vi7_S, Vi8_H, Vi8_S, Di5_H, Di5_S, Di6_H, Di6_S
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat
,,,,,,,,,,,,
,,,,,,,,,,,,
 10/16/2017 10:55:03,,,,,,,,,,,,
Interval Count,0,55,0,56,0,0,0,0,0,0,0,0
Total Counts,32,2201,13,2634,3445,2135,35,1281,129,45,63,4333
,,,,,,,,,,,,
 11:22:04,,,,,,,,,,,,
Interval Count,0,13,0,80,0,0,0,0,0,0,0,0
Total Counts,32,2214,13,2714,3445,2135,35,1281,129,45,63,4333
,,,,,,,,,,,,
 11:22:34,,,,,,,,,,,,
Interval Count,0,10,0,1,0,0,0,0,1,0,0,0
Total Counts,32,2224,13,2715,3445,2135,35,1281,130,45,63,4333
,,,,,,,,,,,,
 11:23:04,,,,,,,,,,,,
Interval Count,0,0,0,0,74,0,0,0,0,0,0,3
Total Counts,32,2224,13,2715,3519,2135,35,1281,130,45,63,4336
,,,,,,,,,,,,
 11:23:34,,,,,,,,,,,,
Interval Count,0,15,0,153,0,5,0,0,0,0,0,0
Total Counts,32,2239,13,2868,3519,2140,35,1281,130,45,63,4336
,,,,,,,,,,,,
 11:24:04,,,,,,,,,,,,
Interval Count,0,5,0,61,0,0,0,0,0,0,0,0
Total Counts,32,2244,13,2929,3519,2140,35,1281,130,45,63,4336
,,,,,,,,,,,,
 11:24:34,,,,,,,,,,,,
Interval Count,0,54,0,0,0,0,0,0,0,0,1,10
Total Counts,32,2298,13,2929,3519,2140,35,1281,130,45,64,4346
,,,,,,,,,,,,
 11:25:04,,,,,,,,,,,,
Interval Count,0,2,0,0,0,0,0,0,0,0,0,0
Total Counts,32,2300,13,2929,3519,2140,35,1281,130,45,64,4346
,,,,,,,,,,,,
 11:25:34,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,32,2300,13,2929,3519,2140,35,1281,130,45,64,4346
,,,,,,,,,,,,
 11:26:04,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,32,2300,13,2929,3519,2140,35,1281,130,45,64,4346
,,,,,,,,,,,,
 11:26:34,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,162,0,0
Total Counts,32,2300,13,2929,3519,2140,35,1281,130,207,64,4346
,,,,,,,,,,,,
 11:27:05,,,,,,,,,,,,
Interval Count,0,8,0,0,0,0,0,0,0,183,0,0
Total Counts,32,2308,13,2929,3519,2140,35,1281,130,390,64,4346
,,,,,,,,,,,,
 11:27:34,,,,,,,,,,,,
Interval Count,1,0,1,0,0,0,0,0,0,68,0,0
Total Counts,33,2308,14,2929,3519,2140,35,1281,130,458,64,4346
,,,,,,,,,,,,
 11:28:04,,,,,,,,,,,,
Interval Count,0,0,0,47,1,0,0,0,0,45,0,0
Total Counts,33,2308,14,2976,3520,2140,35,1281,130,503,64,4346
,,,,,,,,,,,,
 11:28:34,,,,,,,,,,,,
Interval Count,0,0,0,121,2,10,0,0,0,0,0,0
Total Counts,33,2308,14,3097,3522,2150,35,1281,130,503,64,4346
,,,,,,,,,,,,
 11:29:05,,,,,,,,,,,,
Interval Count,1,0,0,4,0,0,0,11,0,0,1,1
Total Counts,34,2308,14,3101,3522,2150,35,1292,130,503,65,4347
,,,,,,,,,,,,
 11:29:35,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,34,2308,14,3101,3522,2150,35,1292,130,503,65,4347
,,,,,,,,,,,,
 11:30:04,,,,,,,,,,,,
Interval Count,0,29,0,136,0,0,0,0,1,0,0,0
Total Counts,34,2337,14,3237,3522,2150,35,1292,131,503,65,4347
,,,,,,,,,,,,
 11:30:35,,,,,,,,,,,,
Interval Count,0,42,0,65,0,0,0,0,35,0,0,0
Total Counts,34,2379,14,3302,3522,2150,35,1292,166,503,65,4347
,,,,,,,,,,,,
 11:31:05,,,,,,,,,,,,
Interval Count,0,7,0,25,1,0,0,192,0,131,0,0
Total Counts,34,2386,14,3327,3523,2150,35,1484,166,634,65,4347
,,,,,,,,,,,,
 11:31:35,,,,,,,,,,,,
Interval Count,0,28,0,41,0,0,0,240,0,4,0,0
Total Counts,34,2414,14,3368,3523,2150,35,1724,166,638,65,4347
,,,,,,,,,,,,
 11:32:05,,,,,,,,,,,,
Interval Count,0,8,0,55,0,0,0,240,0,61,4,0
Total Counts,34,2422,14,3423,3523,2150,35,1964,166,699,69,4347
,,,,,,,,,,,,
 11:32:35,,,,,,,,,,,,
Interval Count,0,0,0,81,0,0,0,179,0,0,0,2
Total Counts,34,2422,14,3504,3523,2150,35,2143,166,699,69,4349
,,,,,,,,,,,,
