,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/3/2018 12:20:03
,     Stop Time: ~1/3/2018 13:20:03


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,142.00,
Total Counts,3260.00,55.00,3320.00,36.00,3855.00,387.00,59.00,185.00,404.00,2122.00,119.00,2795.00,

 13:15:05
Interval Count,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,69.00,
Total Counts,3355.00,55.00,3320.00,36.00,3855.00,387.00,59.00,185.00,404.00,2149.00,119.00,2864.00,

 13:15:35
Interval Count,58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.00,0.00,0.00,
Total Counts,3413.00,55.00,3320.00,36.00,3855.00,387.00,59.00,185.00,404.00,2313.00,119.00,2864.00,

 13:16:05
Interval Count,0.00,0.00,0.00,0.00,37.00,0.00,0.00,2.00,0.00,0.00,0.00,89.00,
Total Counts,3413.00,55.00,3320.00,36.00,3892.00,387.00,59.00,187.00,404.00,2313.00,119.00,2953.00,

 13:16:35
Interval Count,0.00,1.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,
Total Counts,3413.00,56.00,3320.00,36.00,3918.00,387.00,59.00,187.00,404.00,2313.00,119.00,2983.00,

 13:17:05
Interval Count,78.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3491.00,56.00,3320.00,36.00,3948.00,387.00,59.00,187.00,404.00,2313.00,119.00,2983.00,

 13:17:35
Interval Count,143.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,
Total Counts,3634.00,56.00,3320.00,36.00,3948.00,387.00,59.00,187.00,404.00,2313.00,119.00,3049.00,

 13:18:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,
Total Counts,3634.00,56.00,3320.00,36.00,3948.00,387.00,59.00,187.00,404.00,2388.00,119.00,3049.00,

 13:18:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,161.00,0.00,18.00,
Total Counts,3634.00,56.00,3320.00,36.00,3948.00,387.00,59.00,188.00,404.00,2549.00,119.00,3067.00,

 13:19:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,123.00,
Total Counts,3634.00,56.00,3320.00,36.00,3948.00,387.00,59.00,188.00,405.00,2549.00,119.00,3190.00,

 13:19:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,
Total Counts,3634.00,56.00,3320.00,36.00,3948.00,387.00,59.00,188.00,405.00,2549.00,119.00,3246.00,

 13:20:03
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,36.00,
Total Counts,3634.00,56.00,3320.00,36.00,3948.00,387.00,61.00,188.00,405.00,2549.00,119.00,3282.00,
