,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/3/2006 17:48:57
,     Stop Time: ~1/3/2006 18:48:57


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,65.00,3561.00,35.00,2296.00,50.00,1549.00,4634.00,47.00,0.00,0.00,0.00,0.00,

 18:44:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,35.00,2296.00,50.00,1549.00,4634.00,47.00,0.00,0.00,0.00,0.00,

 18:44:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,35.00,2296.00,50.00,1549.00,4688.00,47.00,0.00,0.00,0.00,0.00,

 18:45:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,136.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,35.00,2296.00,50.00,1549.00,4824.00,47.00,0.00,0.00,0.00,0.00,

 18:45:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,35.00,2296.00,50.00,1549.00,4824.00,47.00,0.00,0.00,0.00,0.00,

 18:46:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,35.00,2296.00,50.00,1549.00,4824.00,47.00,0.00,0.00,0.00,0.00,

 18:46:59
Interval Count,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,35.00,2296.00,52.00,1549.00,4824.00,47.00,0.00,0.00,0.00,0.00,

 18:47:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,35.00,2296.00,52.00,1549.00,4824.00,47.00,0.00,0.00,0.00,0.00,

 18:47:59
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,3561.00,35.00,2296.00,52.00,1549.00,4824.00,47.00,0.00,0.00,0.00,0.00,

 18:48:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,3561.00,35.00,2296.00,52.00,1549.00,4824.00,47.00,0.00,0.00,0.00,0.00,

 18:48:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,3561.00,35.00,2296.00,52.00,1549.00,4824.00,47.00,0.00,0.00,0.00,0.00,
