,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/1/2018 15:10:47
,     Stop Time: ~1/1/2018 16:10:47


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,977.00,573.00,3274.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:06:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3274.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:07:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3274.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:07:49
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3275.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:08:19
Interval Count,0.00,0.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3371.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:08:49
Interval Count,0.00,0.00,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3529.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:09:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3529.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:09:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3529.00,145.00,1028.00,107.00,340.00,385.00,162.00,346.00,69.00,437.00,

 16:10:19
Interval Count,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3529.00,145.00,1028.00,110.00,340.00,385.00,162.00,346.00,69.00,437.00,

 16:10:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3529.00,145.00,1028.00,110.00,340.00,385.00,162.00,346.00,69.00,437.00,
