,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/29/2017 12:10:56
,     Stop Time: ~10/29/2017 13:10:56


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3122.00,277.00,4597.00,152.00,3274.00,24.00,2379.00,44.00,3121.00,307.00,3894.00,

 13:05:28
Interval Count,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3122.00,277.00,4597.00,159.00,3274.00,24.00,2379.00,44.00,3121.00,307.00,3894.00,

 13:05:58
Interval Count,0.00,0.00,1.00,0.00,23.00,0.00,0.00,135.00,0.00,0.00,0.00,98.00,
Total Counts,24.00,3122.00,278.00,4597.00,182.00,3274.00,24.00,2514.00,44.00,3121.00,307.00,3992.00,

 13:06:28
Interval Count,0.00,0.00,0.00,0.00,0.00,5.00,0.00,89.00,0.00,0.00,0.00,106.00,
Total Counts,24.00,3122.00,278.00,4597.00,182.00,3279.00,24.00,2603.00,44.00,3121.00,307.00,4098.00,

 13:06:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,
Total Counts,24.00,3122.00,278.00,4597.00,182.00,3279.00,24.00,2603.00,44.00,3121.00,307.00,4107.00,

 13:07:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3122.00,278.00,4597.00,182.00,3279.00,43.00,2603.00,44.00,3121.00,307.00,4107.00,

 13:07:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3122.00,278.00,4597.00,182.00,3279.00,43.00,2603.00,44.00,3121.00,307.00,4107.00,

 13:08:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.00,
Total Counts,24.00,3122.00,278.00,4597.00,182.00,3279.00,43.00,2603.00,44.00,3121.00,307.00,4230.00,

 13:08:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3122.00,278.00,4597.00,182.00,3279.00,43.00,2603.00,44.00,3121.00,307.00,4230.00,

 13:09:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3122.00,278.00,4597.00,182.00,3279.00,43.00,2603.00,44.00,3121.00,307.00,4230.00,

 13:09:58
Interval Count,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3164.00,278.00,4597.00,182.00,3279.00,43.00,2603.00,44.00,3121.00,307.00,4230.00,

 13:10:28
Interval Count,0.00,21.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3185.00,278.00,4597.00,182.00,3291.00,43.00,2603.00,44.00,3121.00,307.00,4230.00,

 13:10:56
Interval Count,0.00,0.00,0.00,0.00,13.00,7.00,10.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3185.00,278.00,4597.00,195.00,3298.00,53.00,2603.00,44.00,3121.00,307.00,4230.00,
