geneSet	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
E2F1_Q4	http://www.broadinstitute.org/gsea/msigdb/cards/E2F1_Q4	0.3129632894430973	1.531952103568529	0	0.04188183559366824	349	./Project_wg_result1568401860_GSEA/E2F1_Q4.png	106	208606;12418;66921;230935;56310;16646;330177;19089;24061;15289;100039316;66978;12704;60595;22003;14284;53869;19385;329977;18046;94223;74322;238247;70673;56613;226562;21417;100336;71901;18124;381921;24136;11472;217124;57340;68671;19720;50787;83703;227292;72047;109711;19045;59069;71240;15469;18044;16438;109689;214901;17089;276770;67040;70650;17536;16650;101023;13163;664799;75565;19687;21770;226823;20492;218543;268958;20357;223922;71538;80890;18974;17869;230857;104027;11867;17217;12412;16440;16765;19326;52609;22340;225849;14555;15547;11991;333433;268930;78912;21849;58194;110616;19647;170737;216869;19047;218210;13876;320795;229279;234135;94246;13205;18187;22390;226432	Actn1;Actn2;Actn4;Arid4a;Arid4b;Arpc1b;Arrb1;Arrb2;Atf7;Atxn3;Capn11;Cbx1;Cbx4;Cbx7;Chtf18;Cit;Ctcfl;Ctdsp1;Cxxc1;Daxx;Dbr1;Ddx17;Ddx3x;Ddx42;Dgcr8;Dnajc11;Ece1;Eif5a;Erg;Fam219a;Fbxo9;Fhad1;Fosl2;Gm9843;Gpd1;Gpd1l;Gps2;Hmgb1;Hnrnpa3;Hnrnpd;Hs6st3;Ipo9;Itpr1;Itpr3;Jph3;Kctd3;Kpna1;Kpna6;Luc7l;Lyar;Mcm4;Meis2;Myc;Nfya;Nfyc;Nr4a3;Nrp2;Nsd3;Nup153;Osbpl7;Pcyt2;Pkmyt1;Pkn1;Pole2;Ppp1ca;Ppp1cc;Ppp1r8;Ppp1r9b;Ppp2r5b;Ppp2r5d;Prdm16;Prkcsh;Prmt1;Prpf38b;Prrc2c;Rab11a;Rab11b;Ranbp1;Rbbp6;Rfc1;Rps6ka4;Rsrc2;Sema5b;Sgf29;Sh3kbp1;Slbp;Smc1a;Sp2;Srek1;Stmn1;Synpo;Taok2;Taok3;Tpm1;Tpm3;Trim2;Trim27;Trim28;Trmt2a;Vegfb;Wee1;Zcchc8;Zeb1;Zeb2;Zfp513;Znrf1
NERF_Q2	http://www.broadinstitute.org/gsea/msigdb/cards/NERF_Q2	0.30850975988572277	1.510895220472167	0	0.04278663106823098	333	./Project_wg_result1568401860_GSEA/NERF_Q2.png	100	15361;21429;52864;245038;13198;19385;23853;20851;12913;22225;76816;56613;50780;73830;70549;226646;12315;73473;11790;71679;14184;217124;20418;20535;320404;107338;240514;12314;229681;244059;22761;56191;55960;21894;233532;12648;17240;14360;56530;18481;69710;16438;109648;109689;18797;18190;15374;227541;71458;238317;17318;71268;224897;116848;69745;11928;16150;12804;18301;22724;103425;231147;18796;75420;387609;18479;26394;67803;233890;14768;94219;16440;211232;12331;18553;94275;15170;20353;232975;94352;15547;14816;15163;66797;72607;215303;52163;22365;27096;66593;216869;74117;13876;71774;225608;232196;277463;20411;18187;73847	Actr3;Arap1;Arrb1;Arrb2;Atp1a1;Atp1a3;Atp5h;Baz2a;Bcor;C87436;Calm2;Calm3;Camk1;Camk1d;Camk1g;Cap1;Ccdc85b;Chd1;Chd2;Cnnm2;Cnpy2;Cntfr;Cntnap2;Cpne9;Creb3;Dclk3;Ddit3;Def6;Diablo;Dpp9;Ebag9;Eif3k;Elmsan1;Erg;Fam110a;Fgfr3;Fxyd5;Fyn;Gbf1;Gpr107;Grm1;Hcls1;Hmga1;Ikbkb;Itpkb;Itpr1;Itpr3;Iws1;Jpt1;Lancl1;Limd2;Loxl2;Lrrfip2;Lypla2;Maged1;Mdfi;Mid1;Ncln;Ndufs2;Npy;Nrp2;Nrxn2;Pak1;Pak3;Pcsk6;Plcb2;Plcb3;Pold4;Ppp1r9b;Ptpn6;Ranbp1;Rgs3;Rps6ka4;Rsf1;Sdccag8;Secisbp2;Sema4c;Sh3tc1;Sh3tc2;Shc3;Shroom1;Slc4a2;Slx4;Sorbs1;Speg;St7l;Stat5b;Tln1;Tln2;Trappc3;Trmt2a;Tro;Ubtf;Usp13;Usp5;Vps45;Zbtb7b;Zfp768;Zfpm1;Zhx2
GKCGCNNNNNNNTGAYG_UNKNOWN	http://www.broadinstitute.org/gsea/msigdb/cards/GKCGCNNNNNNNTGAYG_UNKNOWN	0.39873589019147393	1.5413248907837556	0.01315789471210922	0.04337156222713844	63	./Project_wg_result1568401860_GSEA/GKCGCNNNNNNNTGAYG_UNKNOWN.png	26	100039316;76014;107392;72400;50780;54196;212153;223870;71752;104416;103136;108673;67838;67095;72141;19687;67414;12850;170731;26922;27681;14732;19826;106248;70827;11429	Aco2;Adpgk;Bap1;Brms1;Ccdc191;Ccdc86;Coq7;Dnajb11;Gm9843;Gpam;Gtf3c2;Mecr;Mfn1;Mfn2;Pabpn1;Pinx1;Pwp1;Qtrt2;Rfc1;Rgs3;Rnps1;Senp1;Snf8;Trak1;Trak2;Zc3h18
CCCNNGGGAR_OLF1_01	http://www.broadinstitute.org/gsea/msigdb/cards/CCCNNGGGAR_OLF1_01	0.3023547807255434	1.5323214399802285	0	0.04421510878269249	456	./Project_wg_result1568401860_GSEA/CCCNNGGGAR_OLF1_01.png	103	66921;67031;21429;22687;231887;19158;53761;66978;30841;80288;22003;228140;236732;23969;16796;20444;70673;76816;50780;239985;228608;226646;107932;12815;226562;12315;21417;14227;381290;21828;227290;53325;68449;71764;19231;269610;24136;214162;224454;111173;56695;69202;12827;12709;245469;57376;12314;83397;57783;56191;109934;57776;21827;59069;403187;15444;230674;13653;20255;19159;504193;16886;18226;14615;269116;238988;12831;17536;19042;20410;22359;56745;60611;21834;93679;18452;71458;103724;434130;80889;16728;14958;116848;65113;11928;13844;16870;105239;110279;216963;80904;26431;67235;21833;231147;246198;26385;97287;12395;14710;13836;66049;68428	Aamp;Abr;Akap12;Arid1b;Atp1a1;Atp2b4;Banp;Baz2a;Bcl9l;Bcor;Bcr;C1qtnf1;C2cd2l;Calm2;Calm3;Ccdc8;Chd4;Chd5;Ckb;Col11a2;Col4a2;Col5a1;Cyth2;Cyth3;Dtx3;Egr1;Epha2;Ephb2;Erc1;Erc2;Fkbp2;Foxj2;Git1;Git2;Gjc1;Gngt2;Grk6;H1f0;Hpca;Kdm2b;Kdm4a;Kmt2a;L1cam;Lasp1;Lhx2;Limk2;Luc7l;Meis2;Mllt6;Mtmr14;Ndfip1;Ndufs2;Nfasc;Npcd;Nup62;Opa3;P4ha2;Pacsin1;Pdap1;Pdzd4;Pnkd;Ppm1a;Prdm16;Prpf38b;Prrc2a;Prrc2c;Ptma;Ptms;Rbm10;Rgs3;Rnf44;Rogdi;Runx1t1;Scg3;Sdccag8;Sh3tc1;Smarce1;Smox;Sorbs3;St3gal2;Steap3;Tbc1d10a;Tbc1d10b;Thbs3;Thbs4;Thra;Thrb;Tlnrd1;Tnip1;Tnks1bp1;Tpm1;Tpm3;Trim8;Tro;Ttyh1;Ubtf;Upf3a;Vldlr;Zdhhc14;Zeb1;Zeb2;Zkscan14;Zpr1
YY1_02	http://www.broadinstitute.org/gsea/msigdb/cards/YY1_02	0.3110991980359946	1.5114341469310786	0	0.04464162108606252	313	./Project_wg_result1568401860_GSEA/YY1_02.png	117	66921;67031;21429;227624;170791;217207;19089;12048;15481;22186;67684;66870;208643;56409;56397;14433;13629;21761;74486;18046;238247;70673;18541;107932;53890;12914;20602;226562;66455;73473;58244;59003;216724;232791;20624;22627;268980;70533;21343;58208;107338;329251;380993;71752;20340;381979;109648;26407;56044;54006;72029;53332;13728;20972;15511;664799;57808;78294;213827;226823;14958;26939;71131;71538;72454;11776;18515;100855;103534;66587;22278;69192;66056;12443;108946;80913;75914;26394;75770;17938;94219;26562;65111;227195;233204;140499;66383;19395;22323;17274;213993;381695;64930;17169;18286;11907;94246;20185;76167;75620;232944;14828;19357;56249;11632;18986;56484;69938;66511;66624;13877;18514;76308;101214;209224;23922;83383	Actr8;Aip;Ap3d1;Arcn1;Arid4a;Arid4b;Ate1;Bcl11b;Bcl2l1;Brsk1;Brsk2;Btf3l4;Ccdc186;Ccdc71;Ccnd1;Chd4;Chtop;Cnnm2;Cnot3;Cnpy3;Cnpy4;Crebbp;Ctcfl;Dap3;Deaf1;Dhx16;Dhx8;Eef2;Eftud2;Eif4g1;Enox2;Erh;Exoc6b;Fastk;Fbxo9;Foxo3;Gapdh;Gbf1;Glg1;Gtf3c2;H1f0;Hspa1b;Hspa5;Hspa8;Ino80d;Iscu;Iws1;Jtb;Kctd3;Kxd1;Luc7l3;Lypla2;Maea;Map3k4;Mark2;Mark3;Mark4;Mgat4b;Morf4l1;Morf4l2;Mtmr1;N4bp2l2;Naca;Ncdn;Ncor1;Ncor2;Nfyc;Npy;Nudt3;Odf2;Osbpl10;Pbx1;Pbx2;Pcnt;Polr3e;Pou2f1;Ppp1r12b;Prdm16;Prkcsh;Prpf38b;Prrc2c;Pum2;Rab1b;Rab8a;Rabl6;Rad21;Rala;Rasgrp2;Rbm39;Rpl35a;Rps27a;Rufy1;Sart3;Scrn1;Serbp1;Snrnp35;Spcs2;Strn;Stx6;Syngr1;Taf6;Tbc1d14;Tbc1d17;Tfap4;Tra2a;Tsc1;Uba52;Ube2j2;Ubtf;Upf3a;Usf1;Vasp;Ywhae;Zfat;Zfp524;Zfp689;Zzz3
AACYNNNNTTCCS_UNKNOWN	http://www.broadinstitute.org/gsea/msigdb/cards/AACYNNNNTTCCS_UNKNOWN	0.3650771744997421	1.5191129729912316	0.0017985611478443144	0.045115523645362546	100	./Project_wg_result1568401860_GSEA/AACYNNNNTTCCS_UNKNOWN.png	34	74351;23996;108121;18220;228608;227290;71901;20480;56695;17449;20787;234729;18226;28000;56745;75565;78294;54380;216443;606496;233073;83409;11845;110119;20019;76614;78246;217827;23989;218210;268449;51793;60406;50997	Aamp;Arf6;C1qtnf1;Clpb;Ddah2;Ddx23;Fam219a;Gsk3a;Immt;Lamtor2;Mars;Mdh1;Med24;Mpi;Mpp2;Nrde2;Nucb1;Nup153;Nup62;Phf23;Pnkd;Polr1a;Prpf19;Psmc4;Rpl23a;Rps27a;Sap30;Sgf29;Smarcal1;Smox;Srebf1;U2af1;U2af1l4;Vac14
NRF2_01	http://www.broadinstitute.org/gsea/msigdb/cards/NRF2_01	0.30323623406917083	1.512228945145215	0	0.04633270495556471	381	./Project_wg_result1568401860_GSEA/NRF2_01.png	126	13433;57317;70333;225896;621100;217207;19089;12048;19944;66870;12034;217715;53333;71728;13854;57741;20084;72726;13198;233863;224705;78266;64340;81845;108121;55944;67529;27967;68436;104394;22260;70103;20103;68299;66089;71177;223870;20591;240514;83397;230737;56354;18475;81601;319601;73430;67956;16498;53817;56200;66894;338350;67480;107071;94062;276770;28000;67040;19731;53332;13163;64383;13728;13418;66867;19730;56470;98828;14791;224897;54126;69171;16150;56529;71131;13654;69721;66286;70233;13001;30951;233073;64294;19988;11767;22278;69192;74241;17281;75284;66997;20416;19826;13497;78920;80281;12331;67097;75909;78428;217578;233204;233805;11991;22689;66262;78246;17764;72590;66663;58249;18822;16499;66593;20130;17169;227298;67674;15461;218811;230676;80509;66320;13205;171207;26433	Acad12;Akap12;Ap1m1;Arhgap4;Arhgef7;Baz1a;Bcdin3d;Bcl2l1;Cap1;Cbx8;Ccdc85b;Cd2bp2;Cd3eap;Cdc123;Cherp;Chpf;Cnppd1;Csnk2b;Cttnbp2nl;Cwc25;Daxx;Dcun1d3;Ddit3;Ddx17;Ddx21;Ddx39b;Ddx3x;Dhx16;Dhx38;Dhx8;Diablo;Dlst;Dnajc1;Dnajc7;Dnmt1;Dpp9;Drp2;E2f4;Egr2;Eif2b2;Eif3d;Eif5a;Emg1;Epn1;Fgfr1op2;Fibp;Fyco1;Gnl2;Gpank1;Gtf3c1;Hmg20a;Hnrnpd;Hras;Ikbkb;Ing5;Ints13;Itm2c;Kat5;Kcnab2;Kcnab3;Kdm5c;Kmt5a;Mark2;Mark3;Med8;Mrpl3;Mtf1;Mtmr1;Nkiras1;Noc2l;Nr1h2;Pafah1b2;Phb2;Phf23;Plod1;Plod3;Ppme1;Prkcsh;Prpf19;Psmd12;Pym1;Ralgds;Retreg2;Rgl1;Rgs19;Rmnd5b;Rnps1;Rpl27-ps3;Rpl29;Rpl34;Rpl6;Rps10;Rps18;Rps5;Rras;Sec11a;Sec11c;Sec24c;Senp1;Serbp1;Shc1;Sirt2;Srsf4;Stk11ip;Szt2;Tbc1d17;Tbcc;Tmem208;Tomm40;Trmt112;U2af1;U2af1l4;Uba5;Ubxn1;Usf1;Vmp1;Vps52;Vps53;Wdr74;Wwp2;Zfp27;Zfp653;Zfp687;Zfp689;Zfp974;Znhit1
SRF_Q4	http://www.broadinstitute.org/gsea/msigdb/cards/SRF_Q4	0.30431338682619447	1.4946106969069284	0.0015923566853624893	0.04947542719092279	317	./Project_wg_result1568401860_GSEA/SRF_Q4.png	117	66656;56463;101206;381677;13498;60595;22003;11465;20851;319169;14281;50795;26379;217201;21828;621893;14282;58244;319191;12406;13385;11472;75141;20535;17904;329251;12709;83397;15370;244059;109711;109934;21827;59069;27399;233532;69684;12648;13653;77113;17931;360213;17754;67040;18797;13197;17536;20807;101023;17318;225115;17913;13654;110279;68794;14313;15270;18143;68703;12631;68089;19411;236798;21887;18796;26385;11749;22589;109624;14533;26416;232440;13497;268935;23881;102626;11461;215653;233805;22323;20312;21345;17755;20536;71711;56449;101543;140904;192176;12292;13205;18991;13007;17388;17912;16491;216459;27984;225207;116837;235584;56501;110197;12286;278795;382427;319176;13139;16477;246707;319170;14773;23859;17391;18994;55949;319171	Aarsd1;Abr;Actb;Actg1;Actn1;Actn2;Actn4;Adgrg4;Akap12;Anxa6;Arpc4;Atn1;Atrx;Bcr;Best3;Bloc1s1;Cacna1a;Cacna1s;Cald1;Caln1;Cfl1;Chd1;Chd2;Ckb;Csrp1;Cx3cl1;Dcun1d3;Ddx17;Ddx3x;Dgka;Dgkg;Dlg2;Dlg4;Drp2;Dusp7;Eef1b2;Eef1d;Efhd2;Egr1;Egr2;Elf4;Emilin2;Esrra;Flna;Flnc;Fos;Fosb;Fst;G3bp2;Gadd45a;Grk5;Grk6;H2afj;H2afx;Hist1h2ai;Hist1h2ak;Hist1h2an;Hist1h2ap;Hist2h2ab;Hist2h2ac;Ip6k1;Junb;Kcna3;Klhl2;Lrrc10b;Map1a;Map1b;Mapk14;Mapkapk3;Meis2;Mid1;Mmp15;Mmp24;Mus81;Myl6;Myl6b;Myo1b;Myo1c;Npas2;Nr4a1;Plcb2;Plcb3;Pou3f1;Pou3f4;Ppp1r12a;Ppp1r12b;Rarg;Rasd2;Rassf2;Rere;Rims1;Rsf1;Rundc1;Scube3;Serpinh1;Sh3bgr;Slc4a2;Slc4a3;Snd1;Srf;Stat5b;Stx6;Svil;Tada3;Tagln;Thbs3;Thbs4;Tle3;Tpm1;Tpm3;Trim46;Vasp;Vgf;Wtip;Ybx3;Zfp513;Zfp521
SF1_Q6	http://www.broadinstitute.org/gsea/msigdb/cards/SF1_Q6	0.3003928020407032	1.4873425368090476	0	0.051725434124642915	363	./Project_wg_result1568401860_GSEA/SF1_Q6.png	101	224903;230935;57317;16646;66556;16574;12652;67684;53333;224902;30841;245038;20610;233833;68015;26379;18975;226562;12857;11947;13669;21828;12295;11717;67971;268980;16572;15510;13855;26412;20591;12709;21953;66245;215690;244059;66733;15118;19259;57436;11674;77407;230753;21827;52443;12648;19894;235604;217154;18797;16650;18190;101513;22151;227541;70625;21834;238317;73710;69597;11928;216963;67703;20497;26431;230721;21833;11637;18796;217119;545486;233890;15181;228355;26562;232975;242702;30957;76614;240752;214899;233781;11949;19395;56445;68420;22323;257633;20312;20907;22317;192970;215303;107227;99382;230904;52163;54130;66548;50779;74148	Abtb2;Acsf3;Actr1a;Adamtsl5;Afg3l2;Ak2;Aldoa;Ampd3;Ankrd13a;Atp1a1;Atp1a3;Atp5b;Atp5c1;Cacnb1;Camk1;Camk1d;Camk1g;Camkv;Chd1;Chd2;Chga;Ckb;Cluh;Cox4i1;Cx3cl1;Dclk3;Dhrs11;Dnaja2;Dnajc11;Drap1;Eif3a;Elmsan1;Epn2;Esrra;Fbxo2;Gabarapl1;Git1;Git2;Gm10093;Has3;Hspbp1;Hspd1;Immt;Kcng4;Kdm2b;Kdm5a;Kdm5c;Kif5a;Kif5c;Kirrel3;Kpna1;Kpna6;Luc7l3;Macrod1;Madd;Map4k2;Mapk8ip3;Med26;Mob2;Mrpl48;Myom3;Nav1;Ncdn;Nrxn2;Pabpc4;Pik3c2b;Plcb2;Plcb3;Polg;Prrc2c;Ptpn5;Rab35;Rasgrp2;Rgs6;Rph3a;Safb;Safb2;Slc12a3;Srsf4;Stac2;Strn;Stx1a;Sumo3;Thbs3;Thbs4;Thra;Thrap3;Thrb;Tnni2;Tnrc6a;Tomm40;Tppp3;Trap1;Tubb1;Tubb2a;Tubb2b;Vamp1;Vasp;Xylt1;Xylt2;Zfp768
MAZ_Q6	http://www.broadinstitute.org/gsea/msigdb/cards/MAZ_Q6	0.307822306054384	1.4826563668047108	0.003194888173810083	0.05217667177893294	276	./Project_wg_result1568401860_GSEA/MAZ_Q6.png	90	226169;13498;80288;22003;245038;65945;53872;78266;18046;70673;12795;239985;209773;21417;14227;381290;107271;58244;54383;24136;21953;192285;19259;230753;59069;15444;56403;230674;19280;56200;360213;56709;235604;77938;16800;76900;18797;227541;227632;93679;18452;232370;208768;207596;11928;13844;20841;69116;68703;16476;18515;74326;22642;246198;18796;26385;72522;13836;20416;15181;26562;232975;22295;26563;13842;99890;108148;18451;215303;52163;320707;66395;19821;329628;15461;76932;14201;110196;67087;229584;80906;18986;17242;18011;71685;18514;14356;218820;270190;12373	Ahnak;Arfip2;Arhgef2;Arid1b;Atn1;Atp1a1;Atp1a3;Atp2b3;Atp2b4;Atxn7l2;Bcl9l;Camk1;Camk1d;Camk1g;Camkv;Caprin1;Casq2;Cdh23;Clstn1;Clstn3;Ctnnbip1;Dclk3;Ddx21;Dennd2a;Dnajb12;Epha2;Epha8;Ephb1;Ephb2;Fam53b;Fat4;Fdps;Fhl3;Fkbp2;Galnt14;Galnt2;Gm10093;Grk6;Hnrnpr;Hpca;Hras;Jun;Kcnip2;Kcnt1;Kdm4a;Mdk;Mllt6;Ncdn;Neurl1a;Nfyc;P4ha1;P4ha2;Pbx1;Pbx2;Phc2;Phf21a;Plcb2;Plcb3;Plk3;Pogz;Pou2f1;Pprc1;Prdm16;Prmt6;Ptpn5;Ptprs;Rere;Rnf2;Ror1;Sde2;Shc1;Ssbp4;Stx6;Syncrip;Thrap3;Thsd4;Timm10b;Tnni2;Tpm1;Tpm3;Trim46;Trim8;Ubr4;Yars;Zbtb17;Zeb1;Zeb2;Zfp143;Zfp503;Zfp687
PPAR_DR1_Q2	http://www.broadinstitute.org/gsea/msigdb/cards/PPAR_DR1_Q2	0.299033434231793	1.4722610541697636	0.0015898251167093401	0.054856043941129244	345	./Project_wg_result1568401860_GSEA/PPAR_DR1_Q2.png	101	13435;66656;57317;621100;12034;13191;208643;13498;22003;14433;54214;66660;20851;238247;70673;26379;140781;194401;381290;15184;66592;320678;18124;13385;17886;71960;107338;12827;269881;319278;11764;68083;57776;59069;384071;216150;69269;269997;11426;68323;12831;217125;13728;17996;14791;193736;18810;66152;54126;13518;57778;81910;13358;68703;70025;319651;246198;237940;208727;105653;230157;26562;433182;57266;21685;67538;69727;26563;14555;14816;333433;56445;171580;17884;71435;22059;17175;19647;29813;70584;320707;218811;26403;230676;75732;80509;94246;13807;232944;11370;170643;27279;17713;12727;14979;16956;192652;56349;18654;13000;320878	A230050P20Rik;Acadvl;Acot7;Aoc2;Ap1b1;Arhgap21;Arhgef7;Arid4a;Arid4b;Atn1;Atp2b3;Atp2b4;Cdc34;Clcn4;Col4a2;Col5a1;Csnk2a2;Cxcl14;Dctn1;Dlg4;Dnaja2;Dnmt3a;Dst;Eef1d;Eif4g1;Emg1;Eno1b;Eno2;Esrra;Fmnl1;Gapdh;Gbf1;Golga4;Gpd1;Gpd1l;Grm1;Grpel1;H2-Ke6;Hdac4;Hdac5;Iffo1;Iqcd;Kirrel;Lpl;Macf1;Map3k10;Map3k11;Mark2;Mark4;Masp2;Med8;Mical1;Mical2;Mical3;Mllt6;Myh14;Myh4;Myh7;Myh9;Ncdn;Neb;Net1;Nr4a3;Nudt22;Pak1ip1;Pak4;Pgf;Phb2;Phyhip;Plec;Prdm16;Rbbp6;Rere;Ror1;Rpl27-ps3;Rrbp1;Samd14;Scnm1;Sec24c;Slc25a1;Slc25a34;Sltm;Srsf4;Stat5b;Stoml2;Szt2;Tef;Tmeff1;Tnfrsf12a;Tpm1;Tpm3;Trp53;Ttyh1;Uqcr10;Usp37;Usp46;Wdr81;Zbtb12;Zfp385a;Zfp747;Zswim3
NFMUE1_Q6	http://www.broadinstitute.org/gsea/msigdb/cards/NFMUE1_Q6	0.30526818154691526	1.473069811311665	0.0033388981580318895	0.05654984459615359	321	./Project_wg_result1568401860_GSEA/NFMUE1_Q6.png	115	71514;51796;66921;226169;227624;217207;19089;22668;67684;66870;24068;236732;13560;65945;18046;18541;74111;54196;67382;12914;20602;226562;14312;13669;60441;57261;59003;71679;232791;268980;58208;11911;107338;329251;20591;244059;56354;19045;15469;12648;18044;170707;56044;54006;12912;13728;11864;16179;217732;15354;232370;57808;19724;213827;17318;14958;237107;20841;69721;13628;72454;11776;18515;19173;66587;22278;69192;12443;13424;75914;17938;103806;26562;14712;19358;19725;66359;76901;65111;22295;140499;68925;11991;170758;99890;22317;105439;213993;19047;64930;110639;17169;229279;329628;18286;72567;234135;234577;18676;20185;110084;19334;19653;232944;56249;66105;18986;19014;320595;98193;66511;13877;18514;76308;101214	Actr8;Ap3d1;Arcn1;Arnt2;Atf4;Atp5h;Bcl11b;Bclaf1;Brd2;Brd3;Brd4;Ccdc186;Ccdc71;Ccnd1;Cdh23;Chd1;Chd2;Chtop;Cipc;Clstn1;Clstn3;Cnot3;Cox20;Cpne2;Creb1;Crebbp;Dap3;Dcaf8;Deaf1;Dhx16;Dhx8;Dnah1;Dnajc7;Dync1h1;E4f1;Eef1a2;Eif3a;Erh;Exoc6b;Fastk;Fat4;Gbf1;Gnl3l;Gnpat;H1f0;Hmgb3;Hnrnpa3;Hnrnpd;Irak1;Jade2;Kdm5c;Luc7l3;Maea;Maml1;Mark2;Mark3;Mark4;Med1;Mid1;Mrpl38;Naca;Ncdn;Ncor1;Ncor2;Nfya;Nfyc;Nkiras1;Nsd3;Odf2;Pabpn1;Pbx1;Pbx2;Pcnt;Phf2;Phf8;Pou2f1;Ppp1ca;Ppp1cc;Ppp1r12b;Pprc1;Prkcsh;Prmt1;Prmt6;Prpf38b;Prps2;Prrc2c;Psmb5;Rab1b;Rab22a;Rabl6;Rac3;Rad23a;Rala;Rbm10;Rbm19;Rbm4;Rfx1;Rfx2;Rpap1;Rpl35a;Serbp1;Sf1;Sfpq;Slain1;Sra1;Srrm1;Strn;Tra2a;Tsc1;Ube2d3;Ube2j2;Usf1;Usp48;Vamp1;Zfp143
ACAWNRNSRCGG_UNKNOWN	http://www.broadinstitute.org/gsea/msigdb/cards/ACAWNRNSRCGG_UNKNOWN	0.35813452068306434	1.442541737638958	0.01476014757424327	0.07435004597018197	84	./Project_wg_result1568401860_GSEA/ACAWNRNSRCGG_UNKNOWN.png	18	71514;66921;16646;53872;16201;18046;20183;74322;20681;12914;22627;12709;15370;20787;67040;16650;217732;664799	Caprin1;Cipc;Ckb;Crebbp;Ctcfl;Cxxc1;Ddx17;Ilf3;Kpna1;Kpna6;Nfyc;Nr4a1;Prpf38b;Rxrg;Sfpq;Sox8;Srebf1;Ywhae
MYCMAX_01	http://www.broadinstitute.org/gsea/msigdb/cards/MYCMAX_01	0.29125491759568983	1.4266568526442642	0.0015673981166655201	0.08124585476639658	369	./Project_wg_result1568401860_GSEA/MYCMAX_01.png	110	108888;18221;66656;15361;226169;70333;21453;66870;70248;17179;17975;245038;19385;18627;14030;269587;16201;56613;26379;56070;56323;107932;22185;12055;212153;11717;66661;19231;67134;214162;217124;18148;209318;13822;56361;12827;226154;18391;18100;56403;15469;72825;28199;56350;17127;55989;360213;235604;12831;57138;60507;17089;108156;13197;17761;27277;22359;12942;12988;22258;67870;74287;18813;74840;216963;18208;74352;223499;69116;106931;230673;208146;26431;20917;230721;74326;76813;17126;387609;94219;16765;433182;319154;103284;106248;15547;72960;16918;67847;109652;192197;66593;74148;74760;15526;110639;22209;229279;15461;16534;66988;13807;11304;269037;69190;54343;93722;230700;56484;12304	Abca4;Acy1;Ampd3;Arl3;Armc6;Atad3a;Atf7ip;Bcas3;Bcl7c;Camkv;Ccdc191;Cd3eap;Chd4;Cluh;Cnnm2;Col4a2;Col5a1;Csk;Ctif;Dazap1;Dcaf11;Dcaf13;Dclk3;Diablo;Dnajb5;Dym;Eef1d;Eno1b;Eno2;Enoph1;Epb41;Epb41l2;Esrra;Ewsr1;Foxj3;Foxo3;Gadd45a;Git1;Git2;Golga5;Gps1;Hist2h3b;Hmga1;Hnrnpa3;Hnrnpr;Hras;Hspa9;Ilf3;Ipo13;Kcmf1;Kcnn4;Kctd1;Kmt2a;Lap3;Lyar;Lzts2;Manf;Map7;Matk;Mon1a;Mrpl40;Mthfd1;Mycl;Ncl;Nop56;Nop58;Npm1;Ntn1;Nudc;Pa2g4;Pabpc4;Pcdha11;Pcdhga10;Pdia4;Per2;Ppp1r9b;Pprc1;Prmt1;Prps2;Ptma;Pus1;Qtrt1;Qtrt2;Rab3il1;Ranbp1;Rps6ka4;Serbp1;Sigmar1;Slc12a5;Smad2;Smad3;Sncaip;Srp72;Stmn1;Suclg2;Syncrip;Tcerg1;Tcof1;Top1mt;Trim46;Trmt2a;U2af2;Ube2a;Ubr4;Usp4;Vldlr;Yeats2;Zc3h10;Zfp84;Zhx2
