,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/18/2017 11:23:58
,     Stop Time: ~10/18/2017 12:23:58


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,20.00,2324.00,112.00,3558.00,197.00,1158.00,83.00,1287.00,22.00,737.00,93.00,3902.00,

 12:19:00
Interval Count,0.00,40.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,54.00,0.00,1.00,
Total Counts,20.00,2364.00,112.00,3558.00,197.00,1158.00,84.00,1287.00,22.00,791.00,93.00,3903.00,

 12:19:30
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2364.00,112.00,3558.00,197.00,1158.00,84.00,1287.00,22.00,791.00,93.00,3903.00,

 12:20:00
Interval Count,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,
Total Counts,21.00,2376.00,112.00,3558.00,197.00,1158.00,84.00,1287.00,22.00,791.00,93.00,3962.00,

 12:20:30
Interval Count,0.00,11.00,0.00,0.00,0.00,115.00,0.00,0.00,0.00,0.00,0.00,67.00,
Total Counts,21.00,2387.00,112.00,3558.00,197.00,1273.00,84.00,1287.00,22.00,791.00,93.00,4029.00,

 12:21:00
Interval Count,0.00,1.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2388.00,112.00,3558.00,197.00,1283.00,84.00,1287.00,22.00,791.00,93.00,4029.00,

 12:21:30
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,
Total Counts,21.00,2388.00,112.00,3558.00,197.00,1283.00,84.00,1287.00,22.00,791.00,93.00,4127.00,

 12:22:00
Interval Count,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,
Total Counts,21.00,2424.00,112.00,3558.00,197.00,1283.00,84.00,1287.00,22.00,791.00,93.00,4245.00,

 12:22:30
Interval Count,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,
Total Counts,21.00,2476.00,112.00,3558.00,197.00,1283.00,84.00,1287.00,22.00,791.00,93.00,4304.00,

 12:23:00
Interval Count,0.00,26.00,0.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,1.00,
Total Counts,21.00,2502.00,112.00,3558.00,197.00,1283.00,85.00,1292.00,22.00,791.00,93.00,4305.00,

 12:23:30
Interval Count,2.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,23.00,2518.00,112.00,3558.00,197.00,1283.00,85.00,1292.00,22.00,791.00,93.00,4305.00,

 12:23:58
Interval Count,3.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,45.00,
Total Counts,26.00,2518.00,112.00,3558.00,197.00,1283.00,94.00,1292.00,22.00,791.00,93.00,4350.00,
