,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/15/2017 11:31:37
,     Stop Time: ~10/15/2017 12:31:37


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,

 12:27:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7537.00,208.00,1271.00,171.00,1066.00,217.00,1171.00,192.00,2008.00,244.00,898.00,133.00,

 12:27:39
Interval Count,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,7537.00,208.00,1271.00,171.00,1075.00,217.00,1171.00,192.00,2008.00,244.00,898.00,134.00,

 12:28:09
Interval Count,0.00,36.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,
Total Counts,7537.00,244.00,1271.00,171.00,1075.00,217.00,1171.00,195.00,2008.00,244.00,898.00,134.00,

 12:28:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,3.00,0.00,0.00,0.00,
Total Counts,7537.00,244.00,1271.00,171.00,1075.00,217.00,1171.00,216.00,2011.00,244.00,898.00,134.00,

 12:29:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7537.00,244.00,1271.00,171.00,1075.00,217.00,1171.00,216.00,2011.00,244.00,898.00,134.00,

 12:29:39
Interval Count,0.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7537.00,244.00,1271.00,171.00,1099.00,217.00,1171.00,216.00,2011.00,244.00,898.00,134.00,

 12:30:09
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7537.00,244.00,1271.00,171.00,1099.00,218.00,1171.00,216.00,2011.00,244.00,898.00,134.00,

 12:30:39
Interval Count,0.00,2.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7537.00,246.00,1271.00,171.00,1099.00,228.00,1171.00,216.00,2011.00,244.00,898.00,134.00,

 12:31:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00,3.00,0.00,
Total Counts,7537.00,246.00,1271.00,171.00,1099.00,228.00,1171.00,216.00,2020.00,245.00,901.00,134.00,

 12:31:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.00,0.00,0.00,
Total Counts,7537.00,246.00,1271.00,171.00,1099.00,228.00,1171.00,216.00,2084.00,245.00,901.00,134.00,
