,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/18/2017 10:07:37
,     Stop Time: ~10/18/2017 11:07:37


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,1470.00,132.00,1759.00,94.00,158.00,528.00,2236.00,85.00,3682.00,27.00,1189.00,60.00,

 11:03:09
Interval Count,30.00,0.00,0.00,26.00,0.00,45.00,0.00,3.00,0.00,0.00,45.00,0.00,
Total Counts,1500.00,132.00,1759.00,120.00,158.00,573.00,2236.00,88.00,3682.00,27.00,1234.00,60.00,

 11:03:39
Interval Count,0.00,0.00,31.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,181.00,0.00,
Total Counts,1500.00,132.00,1790.00,123.00,158.00,573.00,2236.00,88.00,3682.00,27.00,1415.00,60.00,

 11:04:09
Interval Count,0.00,0.00,134.00,0.00,43.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1500.00,132.00,1924.00,123.00,201.00,574.00,2236.00,88.00,3682.00,27.00,1415.00,60.00,

 11:04:39
Interval Count,0.00,0.00,0.00,0.00,40.00,4.00,0.00,0.00,0.00,0.00,9.00,2.00,
Total Counts,1500.00,132.00,1924.00,123.00,241.00,578.00,2236.00,88.00,3682.00,27.00,1424.00,62.00,

 11:05:09
Interval Count,0.00,0.00,0.00,0.00,33.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1500.00,132.00,1924.00,123.00,274.00,578.00,2288.00,88.00,3682.00,27.00,1424.00,62.00,

 11:05:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1500.00,132.00,1924.00,123.00,274.00,578.00,2288.00,88.00,3682.00,27.00,1424.00,62.00,

 11:06:09
Interval Count,32.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1532.00,133.00,1924.00,124.00,274.00,578.00,2288.00,88.00,3682.00,27.00,1424.00,62.00,

 11:06:39
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1532.00,133.00,1926.00,124.00,274.00,578.00,2288.00,88.00,3682.00,27.00,1424.00,62.00,

 11:07:09
Interval Count,30.00,0.00,0.00,0.00,0.00,0.00,121.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1562.00,133.00,1926.00,124.00,274.00,578.00,2409.00,88.00,3682.00,27.00,1424.00,62.00,

 11:07:36
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1562.00,133.00,1927.00,124.00,274.00,578.00,2414.00,88.00,3682.00,27.00,1424.00,62.00,
