,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/29/2017 11:01:08
,     Stop Time: ~10/29/2017 12:01:08


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
 11:55:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,
Total Counts,2840.00,172.00,2501.00,59.00,921.00,730.00,3445.00,158.00,4213.00,194.00,3906.00,77.00,

 11:56:10
Interval Count,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,
Total Counts,2852.00,172.00,2501.00,59.00,921.00,730.00,3445.00,158.00,4213.00,194.00,3953.00,77.00,

 11:56:40
Interval Count,15.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,
Total Counts,2867.00,173.00,2501.00,59.00,921.00,730.00,3445.00,158.00,4303.00,194.00,3953.00,77.00,

 11:57:10
Interval Count,38.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,9.00,0.00,
Total Counts,2905.00,175.00,2501.00,59.00,921.00,730.00,3445.00,158.00,4307.00,194.00,3962.00,77.00,

 11:57:40
Interval Count,2.00,0.00,134.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2907.00,175.00,2635.00,59.00,921.00,730.00,3445.00,158.00,4307.00,194.00,3962.00,77.00,

 11:58:10
Interval Count,16.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2923.00,175.00,2734.00,59.00,921.00,730.00,3445.00,158.00,4307.00,194.00,3962.00,77.00,

 11:58:40
Interval Count,23.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2946.00,175.00,2734.00,61.00,921.00,730.00,3445.00,158.00,4307.00,194.00,3962.00,77.00,

 11:59:10
Interval Count,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,2949.00,175.00,2734.00,61.00,921.00,730.00,3445.00,158.00,4310.00,194.00,3962.00,77.00,

 11:59:40
Interval Count,20.00,5.00,0.00,0.00,1.00,4.00,0.00,0.00,0.00,10.00,0.00,0.00,
Total Counts,2969.00,180.00,2734.00,61.00,922.00,734.00,3445.00,158.00,4310.00,204.00,3962.00,77.00,

 12:00:10
Interval Count,15.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,
Total Counts,2984.00,180.00,2735.00,61.00,922.00,734.00,3445.00,158.00,4310.00,204.00,3970.00,77.00,

 12:00:40
Interval Count,14.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,2998.00,180.00,2735.00,61.00,922.00,754.00,3445.00,158.00,4310.00,206.00,3970.00,77.00,

 12:01:07
Interval Count,1.00,0.00,0.00,0.00,20.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2999.00,180.00,2735.00,61.00,942.00,762.00,3445.00,158.00,4310.00,206.00,3970.00,77.00,
