,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2018 14:32:55
,     Stop Time: ~1/7/2018 15:32:55


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3617.00,15.00,5430.00,85.00,2121.00,131.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:27:57
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3618.00,15.00,5430.00,85.00,2121.00,131.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:28:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,
Total Counts,3618.00,15.00,5430.00,85.00,2121.00,131.00,109.00,1664.00,49.00,991.00,179.00,1260.00,

 15:28:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3618.00,15.00,5430.00,85.00,2121.00,131.00,109.00,1664.00,49.00,991.00,179.00,1260.00,

 15:29:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3618.00,15.00,5430.00,85.00,2121.00,131.00,109.00,1664.00,49.00,991.00,179.00,1260.00,

 15:29:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3618.00,15.00,5430.00,85.00,2121.00,131.00,109.00,1664.00,49.00,991.00,179.00,1260.00,

 15:30:27
Interval Count,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3618.00,15.00,5435.00,85.00,2121.00,131.00,109.00,1664.00,49.00,991.00,179.00,1260.00,

 15:30:57
Interval Count,0.00,0.00,8.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3618.00,15.00,5443.00,113.00,2121.00,131.00,109.00,1664.00,49.00,991.00,179.00,1260.00,

 15:31:27
Interval Count,0.00,0.00,0.00,14.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3618.00,15.00,5443.00,127.00,2160.00,131.00,109.00,1664.00,49.00,991.00,179.00,1260.00,

 15:31:57
Interval Count,0.00,0.00,0.00,0.00,173.00,0.00,0.00,0.00,0.00,178.00,0.00,0.00,
Total Counts,3618.00,15.00,5443.00,127.00,2333.00,131.00,109.00,1664.00,49.00,1169.00,179.00,1260.00,

 15:32:27
Interval Count,0.00,0.00,2.00,0.00,49.00,0.00,0.00,0.00,8.00,68.00,0.00,0.00,
Total Counts,3618.00,15.00,5445.00,127.00,2382.00,131.00,109.00,1664.00,57.00,1237.00,179.00,1260.00,

 15:32:54
Interval Count,0.00,0.00,46.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3618.00,15.00,5491.00,127.00,2382.00,131.00,111.00,1664.00,57.00,1237.00,179.00,1260.00,
