,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/15/2017 14:40:06
,     Stop Time: ~10/15/2017 15:40:06


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,330.00,2860.00,160.00,1273.00,293.00,1830.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:36:08
Interval Count,0.00,0.00,0.00,104.00,2.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,330.00,2860.00,160.00,1377.00,295.00,1841.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:36:38
Interval Count,0.00,0.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,330.00,2860.00,161.00,1386.00,295.00,1841.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:37:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,330.00,2860.00,161.00,1386.00,295.00,1841.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:37:38
Interval Count,0.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,330.00,2860.00,161.00,1390.00,297.00,1841.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:38:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,330.00,2860.00,161.00,1390.00,297.00,1841.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:38:38
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,330.00,2860.00,161.00,1390.00,297.00,1843.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:39:08
Interval Count,0.00,0.00,3.00,0.00,0.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,330.00,2860.00,164.00,1390.00,297.00,1914.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:39:38
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,331.00,2860.00,164.00,1390.00,297.00,1914.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:40:06
Interval Count,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,331.00,2860.00,164.00,1390.00,297.00,1917.00,137.00,885.00,173.00,1085.00,465.00,916.00,
