,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2006 17:02:06
,     Stop Time: ~1/7/2006 18:02:06


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,65.00,3311.00,66.00,3338.00,30.00,66.00,2828.00,54.00,2299.00,87.00,65.00,85.00,

 17:57:07
Interval Count,0.00,0.00,0.00,105.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3311.00,66.00,3443.00,30.00,66.00,2840.00,54.00,2299.00,87.00,65.00,85.00,

 17:57:37
Interval Count,0.00,0.00,0.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3311.00,66.00,3481.00,30.00,66.00,2840.00,54.00,2299.00,87.00,65.00,85.00,

 17:58:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3311.00,66.00,3481.00,30.00,66.00,2840.00,54.00,2299.00,87.00,65.00,85.00,

 17:58:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3311.00,66.00,3481.00,30.00,66.00,2840.00,54.00,2299.00,87.00,65.00,85.00,

 17:59:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3311.00,66.00,3481.00,30.00,66.00,2840.00,54.00,2299.00,87.00,65.00,85.00,

 17:59:37
Interval Count,1.00,109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,3420.00,66.00,3481.00,30.00,66.00,2840.00,54.00,2299.00,87.00,65.00,85.00,

 18:00:08
Interval Count,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,3455.00,66.00,3481.00,30.00,66.00,2840.00,54.00,2299.00,87.00,65.00,85.00,

 18:00:38
Interval Count,0.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,3498.00,66.00,3481.00,30.00,66.00,2840.00,54.00,2299.00,87.00,65.00,85.00,

 18:01:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,3498.00,66.00,3481.00,30.00,66.00,2840.00,54.00,2299.00,87.00,65.00,85.00,

 18:01:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,0.00,0.00,
Total Counts,66.00,3498.00,66.00,3481.00,30.00,66.00,2840.00,54.00,2395.00,87.00,65.00,85.00,

 18:02:05
Interval Count,0.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,0.00,0.00,0.00,
Total Counts,66.00,3544.00,66.00,3481.00,30.00,66.00,2840.00,54.00,2533.00,87.00,65.00,85.00,
