,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/22/2017 11:02:17
,     Stop Time: ~10/22/2017 12:02:17


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,239.00,0.00,0.00,18.00,0.00,0.00,0.00,3.00,0.00,0.00,
Total Counts,680.00,76.00,2814.00,91.00,86.00,314.00,2341.00,60.00,3461.00,31.00,1368.00,6.00,

 11:57:49
Interval Count,0.00,0.00,104.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,680.00,76.00,2918.00,91.00,86.00,314.00,2341.00,60.00,3462.00,31.00,1368.00,6.00,

 11:58:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,680.00,76.00,2918.00,91.00,86.00,314.00,2341.00,60.00,3462.00,31.00,1368.00,6.00,

 11:58:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,680.00,76.00,2918.00,91.00,86.00,314.00,2341.00,60.00,3462.00,31.00,1368.00,6.00,

 11:59:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,
Total Counts,680.00,76.00,2918.00,91.00,86.00,314.00,2341.00,60.00,3462.00,31.00,1371.00,6.00,

 11:59:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,
Total Counts,680.00,76.00,2918.00,91.00,86.00,314.00,2341.00,60.00,3462.00,31.00,1382.00,6.00,

 12:00:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,680.00,76.00,2918.00,91.00,86.00,314.00,2341.00,60.00,3462.00,31.00,1382.00,9.00,

 12:00:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,680.00,76.00,2918.00,91.00,86.00,314.00,2341.00,60.00,3462.00,31.00,1382.00,9.00,

 12:01:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,680.00,76.00,2918.00,91.00,86.00,314.00,2341.00,60.00,3462.00,31.00,1382.00,9.00,

 12:01:49
Interval Count,55.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,735.00,82.00,2918.00,91.00,86.00,314.00,2341.00,60.00,3462.00,31.00,1382.00,9.00,

 12:02:16
Interval Count,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,741.00,85.00,2918.00,91.00,86.00,314.00,2341.00,60.00,3462.00,31.00,1382.00,9.00,
