,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2018 13:08:14
,     Stop Time: ~1/7/2018 14:08:14


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,3403.00,108.00,3911.00,30.00,5879.00,76.00,51.00,1404.00,44.00,4120.00,26.00,2817.00,

 14:02:46
Interval Count,0.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7.00,0.00,0.00,
Total Counts,3403.00,116.00,3911.00,30.00,5879.00,76.00,52.00,1404.00,44.00,4127.00,26.00,2817.00,

 14:03:16
Interval Count,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,
Total Counts,3403.00,116.00,3911.00,30.00,5914.00,76.00,52.00,1404.00,44.00,4177.00,26.00,2817.00,

 14:03:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.00,0.00,
Total Counts,3403.00,116.00,3911.00,30.00,5914.00,76.00,52.00,1404.00,44.00,4241.00,26.00,2817.00,

 14:04:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,72.00,
Total Counts,3403.00,116.00,3911.00,30.00,5914.00,76.00,52.00,1404.00,45.00,4241.00,26.00,2889.00,

 14:04:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,
Total Counts,3403.00,116.00,3911.00,30.00,5914.00,76.00,52.00,1404.00,45.00,4241.00,26.00,2961.00,

 14:05:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,
Total Counts,3403.00,116.00,3911.00,30.00,5914.00,76.00,52.00,1404.00,45.00,4241.00,26.00,3027.00,

 14:05:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3403.00,116.00,3911.00,30.00,5914.00,76.00,52.00,1404.00,45.00,4241.00,26.00,3027.00,

 14:06:17
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3403.00,116.00,3911.00,30.00,5915.00,76.00,52.00,1404.00,45.00,4241.00,26.00,3027.00,

 14:06:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3403.00,116.00,3911.00,30.00,5915.00,76.00,52.00,1404.00,45.00,4241.00,26.00,3027.00,

 14:07:16
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3403.00,116.00,3912.00,30.00,5915.00,76.00,52.00,1404.00,45.00,4241.00,26.00,3027.00,

 14:07:46
Interval Count,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3403.00,116.00,3912.00,30.00,5947.00,76.00,52.00,1404.00,45.00,4241.00,26.00,3027.00,

 14:08:14
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3403.00,116.00,3912.00,30.00,5947.00,76.00,52.00,1404.00,45.00,4241.00,26.00,3027.00,
