,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/8/2006 17:39:57
,     Stop Time: ~1/8/2006 18:39:57


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,167.00,3504.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:34:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3504.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:35:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3504.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:35:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3504.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:36:29
Interval Count,0.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3555.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:36:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3555.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:37:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3555.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:37:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3555.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:38:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3555.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:38:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3555.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:39:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3555.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:39:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3555.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,
