,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,
,Version 10.2.2966.20953,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,
,,USB Interface REV 1 [1],,,,,,,,,,
,     Experiment Name: SaccharinPrefG2W4,,,,,,,,,,,
,     Experiment Length: 1 Hour,,,,,,,,,,,
,     Download Interval(Active Cycle): 30 Seconds,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,
,     Start Time: 10/16/2017 14:02:08,,,,,,,,,,,
,     Stop Time: ~10/16/2017 15:02:08,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12
Counter/Animal ID, Ri9_H, Ri9_S, Ri10_H, Ri10_S, Vi11_S, Vi11_H, Vi12_S, Vi12_H, Di9_S, Di9_H, Di10_S, Di10_H
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat
,,,,,,,,,,,,
,,,,,,,,,,,,
 10/16/2017 14:02:08,,,,,,,,,,,,
Total Counts,85,1937,22,959,29,24,436,164,1444,49,1580,77
,,,,,,,,,,,,
 14:20:08,,,,,,,,,,,,
Interval Count,0,47,1,0,0,0,0,1,1,0,2,0
Total Counts,85,1984,23,959,29,24,436,165,1445,49,1582,77
,,,,,,,,,,,,
 14:20:38,,,,,,,,,,,,
Interval Count,0,23,0,0,0,0,0,0,1,0,0,0
Total Counts,85,2007,23,959,29,24,436,165,1446,49,1582,77
,,,,,,,,,,,,
 14:21:08,,,,,,,,,,,,
Interval Count,0,17,0,0,0,0,0,41,0,0,0,0
Total Counts,85,2024,23,959,29,24,436,206,1446,49,1582,77
,,,,,,,,,,,,
 14:21:38,,,,,,,,,,,,
Interval Count,0,39,0,0,0,5,0,10,0,0,0,0
Total Counts,85,2063,23,959,29,29,436,216,1446,49,1582,77
,,,,,,,,,,,,
 14:22:08,,,,,,,,,,,,
Interval Count,0,60,0,113,0,0,0,4,176,0,0,0
Total Counts,85,2123,23,1072,29,29,436,220,1622,49,1582,77
,,,,,,,,,,,,
 14:22:38,,,,,,,,,,,,
Interval Count,0,89,0,206,0,0,0,1,34,0,0,0
Total Counts,85,2212,23,1278,29,29,436,221,1656,49,1582,77
,,,,,,,,,,,,
 14:23:08,,,,,,,,,,,,
Interval Count,0,0,0,203,0,0,0,0,0,0,0,0
Total Counts,85,2212,23,1481,29,29,436,221,1656,49,1582,77
,,,,,,,,,,,,
 14:23:38,,,,,,,,,,,,
Interval Count,0,112,0,111,0,0,0,0,0,0,147,0
Total Counts,85,2324,23,1592,29,29,436,221,1656,49,1729,77
,,,,,,,,,,,,
 14:24:08,,,,,,,,,,,,
Interval Count,0,46,0,0,0,0,0,0,0,0,183,0
Total Counts,85,2370,23,1592,29,29,436,221,1656,49,1912,77
,,,,,,,,,,,,
 14:24:38,,,,,,,,,,,,
Interval Count,0,43,0,0,0,0,0,0,1,0,0,0
Total Counts,85,2413,23,1592,29,29,436,221,1657,49,1912,77
,,,,,,,,,,,,
 14:25:09,,,,,,,,,,,,
Interval Count,0,3,0,73,0,0,0,0,6,0,0,4
Total Counts,85,2416,23,1665,29,29,436,221,1663,49,1912,81
,,,,,,,,,,,,
 14:25:38,,,,,,,,,,,,
Interval Count,0,84,0,29,0,0,0,0,104,0,0,0
Total Counts,85,2500,23,1694,29,29,436,221,1767,49,1912,81
,,,,,,,,,,,,
 14:26:08,,,,,,,,,,,,
Interval Count,3,83,0,113,0,0,0,0,0,0,53,0
Total Counts,88,2583,23,1807,29,29,436,221,1767,49,1965,81
,,,,,,,,,,,,
 14:26:38,,,,,,,,,,,,
Interval Count,0,16,0,3,0,0,134,0,0,0,155,0
Total Counts,88,2599,23,1810,29,29,570,221,1767,49,2120,81
,,,,,,,,,,,,
 14:27:09,,,,,,,,,,,,
Interval Count,0,46,0,1,0,0,207,0,0,0,0,0
Total Counts,88,2645,23,1811,29,29,777,221,1767,49,2120,81
,,,,,,,,,,,,
 14:27:39,,,,,,,,,,,,
Interval Count,0,146,0,0,0,0,26,0,0,0,3,0
Total Counts,88,2791,23,1811,29,29,803,221,1767,49,2123,81
,,,,,,,,,,,,
 14:28:08,,,,,,,,,,,,
Interval Count,0,29,0,0,0,0,0,0,0,0,0,0
Total Counts,88,2820,23,1811,29,29,803,221,1767,49,2123,81
,,,,,,,,,,,,
 14:28:39,,,,,,,,,,,,
Interval Count,0,95,0,0,0,0,0,1,0,0,1,0
Total Counts,88,2915,23,1811,29,29,803,222,1767,49,2124,81
,,,,,,,,,,,,
 14:29:09,,,,,,,,,,,,
Interval Count,0,34,0,0,0,0,0,4,0,0,0,0
Total Counts,88,2949,23,1811,29,29,803,226,1767,49,2124,81
,,,,,,,,,,,,
 14:29:39,,,,,,,,,,,,
Interval Count,0,73,0,0,1,0,129,14,0,0,0,3
Total Counts,88,3022,23,1811,30,29,932,240,1767,49,2124,84
,,,,,,,,,,,,
 14:30:09,,,,,,,,,,,,
Interval Count,0,49,0,198,11,0,190,0,0,0,0,3
Total Counts,88,3071,23,2009,41,29,1122,240,1767,49,2124,87
,,,,,,,,,,,,
 14:30:39,,,,,,,,,,,,
Interval Count,0,106,0,105,1,0,92,0,0,0,152,0
Total Counts,88,3177,23,2114,42,29,1214,240,1767,49,2276,87
,,,,,,,,,,,,
 14:31:09,,,,,,,,,,,,
Interval Count,0,96,0,0,0,0,5,3,0,0,165,0
Total Counts,88,3273,23,2114,42,29,1219,243,1767,49,2441,87
,,,,,,,,,,,,
 14:31:39,,,,,,,,,,,,
Interval Count,0,40,0,0,0,0,0,0,0,0,94,0
Total Counts,88,3313,23,2114,42,29,1219,243,1767,49,2535,87
,,,,,,,,,,,,
 14:32:09,,,,,,,,,,,,
Interval Count,0,94,0,5,0,0,14,0,0,0,1,0
