,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/3/2006 16:23:41
,     Stop Time: ~1/3/2006 17:23:41


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,33.00,2960.00,74.00,3955.00,271.00,440.00,544.00,642.00,1205.00,170.00,41.00,1682.00,

 17:19:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2960.00,74.00,3955.00,271.00,440.00,544.00,642.00,1205.00,170.00,41.00,1682.00,

 17:19:43
Interval Count,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,33.00,2985.00,74.00,3955.00,271.00,440.00,544.00,642.00,1206.00,170.00,41.00,1682.00,

 17:20:13
Interval Count,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2985.00,74.00,4015.00,271.00,440.00,544.00,642.00,1206.00,170.00,41.00,1682.00,

 17:20:43
Interval Count,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,
Total Counts,33.00,3037.00,74.00,4015.00,271.00,440.00,544.00,642.00,1206.00,170.00,41.00,1714.00,

 17:21:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3037.00,74.00,4015.00,271.00,440.00,544.00,642.00,1206.00,170.00,41.00,1714.00,

 17:21:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3037.00,74.00,4015.00,271.00,440.00,544.00,642.00,1206.00,170.00,41.00,1714.00,

 17:22:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3037.00,74.00,4015.00,271.00,440.00,544.00,642.00,1206.00,170.00,41.00,1714.00,

 17:22:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3037.00,74.00,4015.00,271.00,440.00,544.00,642.00,1206.00,170.00,41.00,1714.00,

 17:23:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3037.00,74.00,4015.00,271.00,440.00,544.00,642.00,1206.00,170.00,41.00,1714.00,

 17:23:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3037.00,74.00,4015.00,271.00,440.00,544.00,642.00,1206.00,170.00,41.00,1714.00,
