,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/1/2018 13:43:10
,     Stop Time: ~1/1/2018 14:43:10


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,471.00,353.00,953.00,1727.00,77.00,1531.00,

 14:38:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,471.00,353.00,953.00,1727.00,77.00,1531.00,

 14:39:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,471.00,353.00,953.00,1727.00,77.00,1531.00,

 14:39:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,471.00,353.00,953.00,1727.00,77.00,1531.00,

 14:40:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,471.00,353.00,953.00,1727.00,77.00,1531.00,

 14:40:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,471.00,353.00,953.00,1727.00,77.00,1531.00,

 14:41:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,471.00,353.00,953.00,1752.00,77.00,1531.00,

 14:41:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,471.00,353.00,953.00,1759.00,77.00,1531.00,

 14:42:12
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,163.00,1913.00,451.00,471.00,353.00,953.00,1759.00,77.00,1531.00,

 14:42:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,163.00,1913.00,451.00,471.00,353.00,953.00,1759.00,77.00,1531.00,

 14:43:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,163.00,1913.00,451.00,471.00,353.00,953.00,1759.00,77.00,1531.00,
