,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/2/2006 17:49:47
,     Stop Time: ~1/2/2006 18:49:47


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,74.00,3305.00,48.00,4363.00,182.00,578.00,1906.00,553.00,1537.00,290.00,4413.00,794.00,

 18:44:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,26.00,1.00,0.00,0.00,233.00,0.00,
Total Counts,74.00,3305.00,48.00,4363.00,182.00,578.00,1932.00,554.00,1537.00,290.00,4646.00,794.00,

 18:45:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,239.00,0.00,
Total Counts,74.00,3305.00,48.00,4363.00,182.00,578.00,1932.00,554.00,1537.00,290.00,4885.00,794.00,

 18:45:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,
Total Counts,74.00,3305.00,48.00,4363.00,182.00,578.00,1932.00,554.00,1537.00,290.00,5125.00,794.00,

 18:46:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.00,0.00,
Total Counts,74.00,3305.00,48.00,4363.00,182.00,578.00,1932.00,554.00,1537.00,290.00,5366.00,794.00,

 18:46:49
Interval Count,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,239.00,0.00,
Total Counts,74.00,3305.00,49.00,4368.00,182.00,578.00,1932.00,554.00,1537.00,290.00,5605.00,794.00,

 18:47:19
Interval Count,0.00,0.00,0.00,155.00,0.00,0.00,0.00,0.00,0.00,2.00,240.00,0.00,
Total Counts,74.00,3305.00,49.00,4523.00,182.00,578.00,1932.00,554.00,1537.00,292.00,5845.00,794.00,

 18:47:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.00,0.00,
Total Counts,74.00,3305.00,49.00,4523.00,182.00,578.00,1932.00,554.00,1537.00,292.00,6086.00,794.00,

 18:48:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,
Total Counts,74.00,3305.00,49.00,4523.00,182.00,578.00,1932.00,554.00,1537.00,292.00,6326.00,794.00,

 18:48:49
Interval Count,0.00,0.00,0.00,63.00,0.00,0.00,0.00,0.00,0.00,26.00,240.00,0.00,
Total Counts,74.00,3305.00,49.00,4586.00,182.00,578.00,1932.00,554.00,1537.00,318.00,6566.00,794.00,

 18:49:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,240.00,0.00,
Total Counts,74.00,3305.00,49.00,4586.00,182.00,578.00,1932.00,554.00,1538.00,318.00,6806.00,794.00,

 18:49:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.00,0.00,
Total Counts,74.00,3305.00,49.00,4586.00,182.00,578.00,1932.00,554.00,1538.00,318.00,7025.00,794.00,
