,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/8/2018 12:52:36
,     Stop Time: ~1/8/2018 13:52:36


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,91.00,1867.00,25.00,2396.00,21.00,2357.00,

 13:47:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,91.00,1867.00,25.00,2396.00,21.00,2357.00,

 13:47:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,91.00,1867.00,25.00,2396.00,21.00,2357.00,

 13:48:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,91.00,1867.00,25.00,2396.00,21.00,2357.00,

 13:48:37
Interval Count,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3343.00,21.00,2360.00,94.00,3391.00,56.00,91.00,1867.00,25.00,2396.00,21.00,2357.00,

 13:49:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3343.00,21.00,2360.00,94.00,3391.00,56.00,91.00,1867.00,25.00,2396.00,21.00,2357.00,

 13:49:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3343.00,21.00,2360.00,94.00,3391.00,56.00,91.00,1867.00,25.00,2396.00,21.00,2357.00,

 13:50:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,
Total Counts,3343.00,21.00,2360.00,94.00,3391.00,56.00,91.00,1871.00,26.00,2396.00,21.00,2357.00,

 13:50:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198.00,0.00,0.00,0.00,0.00,
Total Counts,3343.00,21.00,2360.00,94.00,3391.00,56.00,91.00,2069.00,26.00,2396.00,21.00,2357.00,

 13:51:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,0.00,13.00,0.00,0.00,
Total Counts,3343.00,21.00,2360.00,94.00,3391.00,56.00,91.00,2194.00,26.00,2409.00,21.00,2357.00,

 13:51:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.00,0.00,0.00,
Total Counts,3343.00,21.00,2360.00,94.00,3391.00,56.00,91.00,2194.00,26.00,2508.00,21.00,2357.00,

 13:52:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3343.00,21.00,2360.00,94.00,3391.00,56.00,91.00,2194.00,26.00,2508.00,21.00,2357.00,

 13:52:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3343.00,21.00,2360.00,94.00,3391.00,56.00,91.00,2194.00,26.00,2508.00,21.00,2357.00,
