,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/24/2017 11:37:19
,     Stop Time: ~10/24/2017 12:37:19


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,47.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2812.00,189.00,2587.00,69.00,585.00,523.00,2283.00,201.00,4467.00,48.00,3248.00,47.00,

 12:32:20
Interval Count,0.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2812.00,349.00,2587.00,69.00,585.00,523.00,2283.00,201.00,4467.00,48.00,3248.00,47.00,

 12:32:51
Interval Count,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2812.00,388.00,2587.00,69.00,585.00,523.00,2283.00,201.00,4467.00,48.00,3248.00,47.00,

 12:33:21
Interval Count,19.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2831.00,388.00,2587.00,69.00,585.00,526.00,2283.00,201.00,4467.00,48.00,3248.00,47.00,

 12:33:51
Interval Count,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2831.00,390.00,2587.00,70.00,585.00,526.00,2283.00,201.00,4467.00,48.00,3248.00,47.00,

 12:34:21
Interval Count,20.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,2851.00,391.00,2587.00,70.00,585.00,526.00,2283.00,201.00,4467.00,49.00,3248.00,47.00,

 12:34:51
Interval Count,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2869.00,391.00,2587.00,70.00,585.00,526.00,2283.00,201.00,4467.00,49.00,3248.00,47.00,

 12:35:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2869.00,391.00,2587.00,70.00,585.00,526.00,2283.00,201.00,4467.00,49.00,3248.00,47.00,

 12:35:51
Interval Count,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2869.00,391.00,2638.00,70.00,585.00,526.00,2283.00,201.00,4467.00,49.00,3248.00,47.00,

 12:36:21
Interval Count,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,
Total Counts,2869.00,411.00,2638.00,70.00,585.00,526.00,2283.00,201.00,4467.00,57.00,3248.00,47.00,

 12:36:51
Interval Count,0.00,0.00,0.00,1.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2869.00,411.00,2638.00,71.00,601.00,526.00,2283.00,201.00,4467.00,57.00,3248.00,47.00,

 12:37:18
Interval Count,0.00,0.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2869.00,411.00,2719.00,71.00,601.00,526.00,2283.00,201.00,4467.00,57.00,3248.00,47.00,
