,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/1/2006 17:23:34
,     Stop Time: ~1/1/2006 18:23:34


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,178.00,2541.00,149.00,3592.00,398.00,412.00,1277.00,1209.00,1086.00,243.00,161.00,507.00,

 18:19:06
Interval Count,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,4.00,
Total Counts,178.00,2543.00,149.00,3592.00,398.00,412.00,1277.00,1209.00,1091.00,244.00,161.00,511.00,

 18:19:36
Interval Count,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,85.00,0.00,
Total Counts,179.00,2544.00,149.00,3592.00,398.00,412.00,1277.00,1209.00,1117.00,244.00,246.00,511.00,

 18:20:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,
Total Counts,179.00,2544.00,149.00,3592.00,398.00,412.00,1277.00,1209.00,1117.00,244.00,261.00,511.00,

 18:20:36
Interval Count,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,20.00,
Total Counts,182.00,2544.00,149.00,3592.00,398.00,412.00,1277.00,1209.00,1131.00,244.00,261.00,531.00,

 18:21:06
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,182.00,2544.00,149.00,3594.00,398.00,412.00,1277.00,1209.00,1131.00,244.00,261.00,531.00,

 18:21:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,
Total Counts,182.00,2544.00,149.00,3594.00,398.00,412.00,1277.00,1209.00,1137.00,244.00,261.00,531.00,

 18:22:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,182.00,2544.00,149.00,3594.00,398.00,412.00,1277.00,1209.00,1140.00,244.00,261.00,531.00,

 18:22:36
Interval Count,1.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,
Total Counts,183.00,2544.00,149.00,3594.00,413.00,412.00,1277.00,1209.00,1161.00,244.00,261.00,531.00,

 18:23:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,2.00,0.00,0.00,
Total Counts,183.00,2544.00,149.00,3594.00,413.00,412.00,1277.00,1209.00,1191.00,246.00,261.00,531.00,

 18:23:33
Interval Count,0.00,0.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,183.00,2544.00,149.00,3594.00,540.00,412.00,1277.00,1209.00,1191.00,247.00,261.00,531.00,
