,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/4/2018 11:53:24
,     Stop Time: ~1/4/2018 12:53:24


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,2738.00,97.00,3126.00,45.00,4844.00,320.00,32.00,1155.00,61.00,8551.00,34.00,2946.00,

 12:47:55
Interval Count,0.00,0.00,0.00,0.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,
Total Counts,2738.00,97.00,3126.00,45.00,4949.00,320.00,32.00,1155.00,61.00,8551.00,34.00,3005.00,

 12:48:25
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,87.00,
Total Counts,2738.00,97.00,3127.00,45.00,4949.00,320.00,32.00,1155.00,62.00,8552.00,35.00,3092.00,

 12:48:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,
Total Counts,2738.00,97.00,3127.00,45.00,4949.00,320.00,32.00,1155.00,62.00,8558.00,35.00,3092.00,

 12:49:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,2738.00,97.00,3127.00,45.00,4949.00,320.00,32.00,1155.00,63.00,8558.00,35.00,3092.00,

 12:49:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,2738.00,97.00,3127.00,45.00,4949.00,320.00,32.00,1155.00,63.00,8559.00,35.00,3092.00,

 12:50:25
Interval Count,43.00,9.00,2.00,0.00,0.00,0.00,0.00,1.00,8.00,0.00,0.00,0.00,
Total Counts,2781.00,106.00,3129.00,45.00,4949.00,320.00,32.00,1156.00,71.00,8559.00,35.00,3092.00,

 12:50:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2781.00,106.00,3129.00,45.00,4949.00,320.00,32.00,1156.00,71.00,8559.00,35.00,3092.00,

 12:51:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2781.00,106.00,3129.00,45.00,4949.00,320.00,32.00,1156.00,71.00,8559.00,35.00,3092.00,

 12:51:56
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2782.00,106.00,3129.00,45.00,4949.00,320.00,32.00,1156.00,71.00,8559.00,35.00,3092.00,

 12:52:26
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2782.00,106.00,3130.00,45.00,4949.00,320.00,32.00,1156.00,71.00,8559.00,35.00,3092.00,

 12:52:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,
Total Counts,2782.00,106.00,3130.00,45.00,4949.00,320.00,32.00,1156.00,71.00,8593.00,35.00,3092.00,

 12:53:23
Interval Count,0.00,0.00,18.00,0.00,117.00,1.00,0.00,0.00,0.00,169.00,0.00,93.00,
Total Counts,2782.00,106.00,3148.00,45.00,5066.00,321.00,32.00,1156.00,71.00,8762.00,35.00,3185.00,
