,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/9/2006 18:18:42
,     Stop Time: ~1/9/2006 19:18:42


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:15:14
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:15:44
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:16:14
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:16:44
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:17:14
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:17:44
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:18:14
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:18:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,
