,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/2/2006 19:11:09
,     Stop Time: ~1/2/2006 20:11:09


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4002.00,96.00,0.00,0.00,0.00,0.00,

 20:06:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4005.00,96.00,0.00,0.00,0.00,0.00,

 20:07:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4005.00,96.00,0.00,0.00,0.00,0.00,

 20:07:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4005.00,96.00,0.00,0.00,0.00,0.00,

 20:08:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4005.00,96.00,0.00,0.00,0.00,0.00,

 20:08:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4005.00,96.00,0.00,0.00,0.00,0.00,

 20:09:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4005.00,96.00,0.00,0.00,0.00,0.00,

 20:09:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4005.00,96.00,0.00,0.00,0.00,0.00,

 20:10:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4005.00,96.00,0.00,0.00,0.00,0.00,

 20:10:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4005.00,96.00,0.00,0.00,0.00,0.00,

 20:11:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,4036.00,96.00,0.00,0.00,0.00,0.00,
