,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W4
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/15/2017 16:04:45
,     Stop Time: ~10/15/2017 17:04:45


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,0.00,0.00,0.00,0.00,77.00,185.00,173.00,379.00,1943.00,437.00,6825.00,1193.00,

 17:00:17
Interval Count,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,79.00,185.00,173.00,379.00,1943.00,437.00,6825.00,1193.00,

 17:00:47
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,79.00,187.00,173.00,379.00,1943.00,437.00,6825.00,1193.00,

 17:01:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,79.00,187.00,173.00,379.00,1943.00,437.00,6825.00,1193.00,

 17:01:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,79.00,187.00,173.00,379.00,1943.00,437.00,6825.00,1193.00,

 17:02:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,79.00,187.00,173.00,393.00,1943.00,437.00,6825.00,1193.00,

 17:02:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,79.00,187.00,173.00,598.00,1943.00,437.00,6825.00,1193.00,

 17:03:17
Interval Count,0.00,0.00,0.00,0.00,16.00,0.00,0.00,194.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,95.00,187.00,173.00,792.00,1943.00,437.00,6825.00,1193.00,

 17:03:47
Interval Count,0.00,0.00,0.00,0.00,0.00,61.00,0.00,203.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,95.00,248.00,173.00,995.00,1943.00,437.00,6825.00,1193.00,

 17:04:17
Interval Count,0.00,0.00,0.00,0.00,2.00,3.00,0.00,154.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,97.00,251.00,173.00,1149.00,1943.00,437.00,6825.00,1193.00,

 17:04:45
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,97.00,251.00,173.00,1179.00,1943.00,437.00,6825.00,1193.00,
